TCGA-PANCAN-HiSeq-801x20531,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125,gene_126,gene_127,gene_128,gene_129,gene_130,gene_131,gene_132,gene_133,gene_134,gene_135,gene_136,gene_137,gene_138,gene_139,gene_140,gene_141,gene_142,gene_143,gene_144,gene_145,gene_146,gene_147,gene_148,gene_149,gene_150,gene_151,gene_152,gene_153,gene_154,gene_155,gene_156,gene_157,gene_158,gene_159,gene_160,gene_161,gene_162,gene_163,gene_164,gene_165,gene_166,gene_167,gene_168,gene_169,gene_170,gene_171,gene_172,gene_173,gene_174,gene_175,gene_176,gene_177,gene_178,gene_179,gene_180,gene_181,gene_182,gene_183,gene_184,gene_185,gene_186,gene_187,gene_188,gene_189,gene_190,gene_191,gene_192,gene_193,gene_194,gene_195,gene_196,gene_197,gene_198,gene_199,gene_200,Class
sample_101,0,4.814165859,3.928104975,5.854978061,8.846054473,0,8.960601482,2.263845694,0,0,0.561008354,0.561008354,2.400018685,0,0,0,0,0,9.381443452,10.02250653,4.544800648,5.45878882,8.077045341,0,0,1.75561401,0,8.970206574,4.216268599,4.883645252,8.310962621,0,10.31690374,1.27857955,14.46425218,10.14324289,5.078891584,0,9.343942959,6.411688931,8.617217658,0,0,0,0.963991922,6.766899887,8.820494916,10.07112712,10.64646871,0,8.975624455,9.026520676,10.95498143,9.827982525,8.21036451,9.401862951,10.13898849,6.585988553,8.498984796,5.628913543,6.343063098,7.788444284,0,3.88605258,12.59242901,11.13194697,11.01916675,2.84386328,9.732058859,5.994242543,7.519879957,6.910624744,5.683309064,9.04351676,0,9.310853589,4.515113181,0,10.183015,9.564662061,8.67372601,6.386909215,8.051426485,0,0,0.561008354,10.0989006,10.04604626,12.48786013,11.64259328,9.763169202,5.961602493,6.564413229,9.153574831,1.27857955,8.888636717,8.731336004,3.105259019,10.64903158,9.932031635,10.35020992,10.34283027,10.22286734,9.137833933,11.31535338,7.744349495,2.84386328,1.27857955,0.561008354,8.961979212,8.491384144,2.84386328,10.22688178,8.470268409,6.984293125,10.68280151,9.059028034,4.929374411,11.73461225,7.638204195,9.696960573,7.852154937,9.56737622,7.378676345,10.12746562,10.74845285,9.835507269,8.734557215,11.15137178,10.0165576,11.89103559,6.852460845,12.10197895,7.955231422,12.04226129,0.561008354,10.52559911,8.721622156,8.454714664,8.740984884,10.07112712,12.64032629,9.989834409,10.21018428,9.483642482,12.3903087,9.364896302,9.159558551,10.18977515,10.87398233,10.73161603,10.05251371,13.37406137,8.78050696,6.669196885,9.934837864,9.851183719,11.60522022,7.53939924,10.15531158,9.872556382,10.43933224,8.44293935,3.88605258,1.945607703,3.182819402,3.105259019,1.536749206,0,0,8.837085441,8.308803166,11.0717305,0,7.462714929,8.319577293,10.09577941,6.222611385,11.56730491,13.43719288,9.387599489,7.599831038,10.70474231,12.35965623,7.823258954,0,9.657697163,9.363856597,8.452760147,8.567469393,3.687452672,9.214867921,7.854912006,8.854968091,10.73275253,7.141861906,8.287015101,0.963991922,10.82530068,9.553752153,10.92001038,KIRC
sample_102,0,2.990482958,2.487357715,6.938226972,10.03482647,0,6.910540801,0.366140336,0,0,0.657822903,0,1.108022563,0,0,0,0,0,0.657822903,10.69620252,3.039454278,6.007274004,8.067197702,0,0,0.366140336,0.900412801,8.860860401,5.432130956,6.64008728,0,0.657822903,5.600659281,7.970819151,14.11471839,9.008154064,0.900412801,0.366140336,9.255255228,0.366140336,10.55624738,0,0,0,1.450591032,5.735676511,9.968997913,10.16830858,10.92434489,0.366140336,8.33439397,8.668402824,11.37033323,9.621810129,8.304506479,7.394514142,10.38761887,5.246997055,8.538813609,4.739281064,7.004905829,5.383040673,1.450591032,3.746474012,11.22659884,11.71349821,11.76984198,7.916655776,8.365167596,6.94138806,7.916655776,7.411756713,6.260859332,9.076906431,0.657822903,7.610360488,4.887442411,3.35669317,9.000385982,8.664301497,8.946137217,9.23449653,8.460525521,7.328639028,1.108022563,5.392993957,10.91380196,2.41497438,9.231187573,7.033334895,12.11270665,2.491057792,4.446170195,5.470234238,5.719950045,7.595354466,9.470276545,3.715080665,11.25808309,8.889263621,10.42295829,11.03215596,9.944672535,10.15849609,10.84341076,7.270444845,2.41497438,0.366140336,0.366140336,8.733493315,11.64448723,1.289480386,10.9946575,9.330332065,6.887452159,10.48155728,9.293614187,3.184026332,12.30286165,8.189295803,10.53730578,9.685983936,7.769712243,7.765886095,10.71132282,10.35521894,8.295245475,7.508761398,11.45204042,10.71739368,11.89000582,6.244462787,7.379577645,5.534584584,3.039454278,0.366140336,11.06481685,9.461436473,8.687736093,8.408737332,9.779522387,9.430968902,11.6709306,8.792015878,10.61827537,7.820134276,8.430644898,10.16622586,2.934327778,9.625012894,10.78769038,9.272205195,11.47388836,5.92591162,6.112149635,10.50181729,8.925756181,9.594610129,8.220663694,11.26216533,7.666827589,9.636577497,9.279598974,5.613313582,2.062674363,8.157538945,2.159144762,1.108022563,0,0,6.572465284,7.775432505,4.12645256,0.657822903,6.260859332,8.197840825,9.356632433,5.412696858,11.40547656,12.30459375,0,5.604777075,9.880685525,11.06623049,5.57457385,0.657822903,8.992119775,8.640479943,8.342234712,8.348639643,1.108022563,8.979542378,8.085785795,8.543287073,10.42066556,10.25578396,9.789445613,1.450591032,10.42113913,10.45032461,10.52745746,BRCA
sample_103,0,1.329697689,3.34694271,6.582744155,9.79809751,0,7.146268269,1.190678066,0,0,0.891496958,0.513490746,2.713233903,0,0,0,0,0,8.963115718,8.286530039,2.97094566,0,8.335086597,0,0,2.511695735,0.513490746,9.420972868,6.186373777,5.49929102,6.98521578,0,6.891176125,0,14.38588262,10.40087944,2.511695735,0,9.690987956,4.39876763,8.211523317,0,0,0.891496958,0,6.694991594,9.549174353,8.578787796,11.2747858,1.649707421,8.429331414,8.738936682,10.99519476,10.06432512,7.959822308,7.083989831,9.506563464,5.408395982,8.429352339,4.564335485,6.329150512,7.193387368,0.513490746,6.080981636,10.37509375,9.699914218,9.733630582,2.27733018,8.875214864,2.615981211,6.252585964,2.615981211,3.379302115,8.906400597,0,9.593758986,6.177877938,0,10.32558655,9.196528361,8.846026257,5.496424,7.440644962,0.513490746,0,0,9.850482224,9.643192397,11.76693052,10.63144083,9.477440555,7.714685129,7.426373791,9.957953764,2.615981211,7.827596761,8.635721747,4.45608988,10.76077815,10.16338551,10.52495302,9.878929141,10.20265035,9.69694493,10.14334495,9.640875751,3.189524131,2.615981211,0,10.6953327,9.130933443,2.27733018,10.32405675,9.132031822,8.368563208,10.77493527,8.813492623,3.957552487,10.30322137,8.156386503,9.730004731,8.572317478,9.673720711,8.534559685,10.57667329,10.12136515,10.60317195,9.621431034,9.585755014,8.504306556,10.57595517,6.071839881,11.82282175,7.797415112,7.726381667,1.438346087,9.926607334,9.886768084,8.965585179,6.346535008,10.56663443,13.32673844,7.984384278,8.609115931,9.188094264,11.84360705,8.859367058,9.839079358,10.27162643,11.23720996,10.03640717,10.78230208,13.08885282,8.0786632,7.404698799,9.956091511,8.551427577,11.95795086,8.809002775,9.886117225,10.39905357,10.16928617,8.865993025,3.120285578,0.513490746,3.318779587,3.648856551,1.997364676,0,0,9.02006321,8.839307734,9.666149425,0,7.014132087,8.350289491,8.282574171,6.884402553,10.43736716,12.50248874,10.81382928,7.73508887,10.493215,12.29700222,7.040837649,0.513490746,9.99741944,9.525935744,8.953195384,8.565821818,3.648856551,9.949244556,8.733486536,9.205959376,10.54532168,8.092286735,7.959822308,0.513490746,11.4058169,9.814630528,10.04226129,KIRC
sample_104,0,5.002918503,4.382743328,6.918970541,10.2199792,0,8.03912194,1.511923396,0,0,0,1.511923396,3.704540018,0,0,0,0,0,0,9.505664697,6.040340139,6.95333509,8.54389022,0,0,0.945532795,5.535132267,9.414645072,0.945532795,5.453043407,0,0,6.125270873,0.945532795,12.98288665,7.837804515,2.233796049,0,9.944359213,0,10.32158992,0,0,0,3.803537038,3.896165266,10.0183532,9.643989633,10.66052187,0.945532795,8.543820639,9.354698983,12.78626146,10.51383614,6.747937839,10.65224447,9.709275125,6.646925862,8.174740966,2.712727829,6.461251872,0,3.222387269,5.38338289,9.955166022,9.948421259,13.01955251,3.071659714,7.85521733,5.249331559,10.29738633,4.286770281,4.750922663,9.264182188,0,3.598258,3.896165266,0.945532795,9.273364358,8.127757075,9.096177502,7.335720841,9.511167552,4.478732414,0.945532795,0,10.59034377,2.903327552,10.69960715,10.82492693,10.1476247,6.099981037,7.405294662,9.71723258,2.712727829,10.14054862,8.73470962,4.216656627,10.15935419,7.802335411,11.01443201,10.29206851,10.30373509,9.338281778,10.72508502,3.803537038,3.222387269,0,0,9.206562644,9.776311295,0,10.09974229,8.828783885,8.181152257,8.94446903,8.03403409,1.917546326,12.53058678,8.802096258,9.655630894,9.197489477,6.019899804,7.843632169,10.41307782,10.22890285,5.797780827,5.698382412,11.37181475,10.07146236,11.06955046,6.533979091,5.89077012,7.069669948,9.645658432,0.945532795,10.90234496,9.346513733,7.808307817,6.33323766,9.176866274,9.498294754,10.73921523,9.453270634,9.268520947,9.036198344,9.277157191,9.71723258,1.917546326,10.14291117,9.008117639,8.165464795,12.47324405,6.175849909,7.128138712,8.869337821,9.951122949,11.52109001,9.49661414,11.14345337,6.697356828,9.596465594,8.737842216,5.845025805,2.233796049,5.284032859,3.222387269,3.358860393,0,0,7.759828278,7.872416326,7.72867563,0,4.648126013,8.906000659,8.416759534,9.992357743,12.4972431,11.11361846,0,8.558137504,11.31893817,11.46250227,7.29904313,0,9.288097816,7.340838178,6.760314106,5.021546353,1.917546326,9.628884753,8.868251536,10.64391931,10.12984968,6.265397512,7.444170094,3.803537038,11.48379563,10.44075499,9.487170774,LUAD
sample_105,0,4.040594395,3.893828147,6.572550171,9.247486095,0,8.565395349,0.877979773,0,0,0.640158155,0.355354621,2.836631104,0.355354621,0.355354621,0,0,0,9.202378539,10.28943105,5.01239883,0,7.261822258,0,0,1.92314918,0,8.374661326,4.922264462,6.046071916,8.159048867,0,6.175001559,0.355354621,14.93418382,10.33442973,4.341160301,0,9.25673471,5.061482445,8.706126447,0,0,0.640158155,0.355354621,6.452331857,9.431439101,10.17071376,11.16026853,0.877979773,9.164849117,9.194835634,11.49259429,10.15025502,8.237229085,9.806008208,10.24861548,6.743030182,8.261065324,4.595617038,6.618950722,4.85425503,1.082021269,2.591320374,11.18308946,10.3406624,10.42717664,1.563060483,9.620390299,5.061482445,8.393952409,5.71867671,5.403581318,9.201695116,0,10.89214054,6.17967824,0,9.175484681,8.769351906,8.593828067,5.297767352,8.43177755,1.563060483,0,0,10.8493269,7.850649426,10.99856222,11.38854474,9.387603797,6.731699174,6.933041444,9.591959857,2.945233123,9.390607503,8.934902718,6.250179018,10.83064196,9.160045358,10.44981927,10.39851926,10.00457162,9.596651941,10.87078082,8.010729496,2.891963497,2.451013243,0,9.314191222,7.917163194,2.71918344,10.51350062,9.116434939,7.304200712,10.55022732,9.181020532,4.628563649,12.220466,8.46293982,9.054894591,8.107394949,9.667720078,8.111766874,10.67977916,10.64435203,8.955336055,9.517507986,10.84866988,9.991181681,11.80727441,6.190751143,11.48136555,7.956620095,12.85935036,1.082021269,10.95721089,9.1098881,8.836107178,5.88470292,9.977251298,12.68653992,9.338662853,10.45471055,9.666728192,11.94749083,9.126562519,9.119472904,11.31375602,10.73861586,10.27357417,9.76677403,12.7096805,6.649810871,8.341509928,10.28781625,8.790433215,11.63772072,7.492662382,10.25522926,8.948013816,10.5561324,8.4259334,2.996623753,1.563060483,1.92314918,4.612181441,1.92314918,0.355354621,0.355354621,9.904715898,8.301208084,12.57792443,0,7.065270713,8.456075091,9.589347784,3.761955396,10.91046285,13.34201909,10.66459839,6.693277856,10.80294443,12.1240793,6.025190513,0.355354621,9.82700601,8.04926591,7.416037459,6.783810213,2.0256667,8.812106694,8.089116749,8.71478471,10.55237131,7.587117419,7.721078676,0.640158155,10.7809088,10.11875943,9.828336448,KIRC
sample_106,0,1.228541666,1.880881397,5.706903472,10.02664793,0,7.178425834,0.449957484,0,0,0.792522224,1.301060806,2.698329621,0.449957484,0,0,0,0,0,10.98694417,3.343521528,0,9.389822754,0,0,0.449957484,1.500904007,10.73916459,1.500904007,6.029678151,0,0,6.412940687,2.329525485,14.7702406,9.385881809,1.069083442,0.449957484,10.18337485,0,10.02411464,0,0,0,4.631808574,3.582676423,10.83276346,9.221345444,11.11603199,2.614592068,9.576325613,9.403923808,10.77577487,9.694530269,6.848021953,8.606316372,10.0552282,11.38315886,6.508490454,2.220422829,6.056583528,0.792522224,2.430927517,1.973905111,10.29602141,10.42068661,6.954045052,2.77747232,5.747081211,7.300691171,8.638475737,6.031697344,6.102574154,9.306376176,1.301060806,6.418753285,1.069083442,0,7.800984001,8.045361057,8.977073809,5.253418276,9.907446527,1.301060806,0,0.792522224,10.96016126,1.676357687,11.96151843,7.665691217,8.924791724,2.614592068,5.053580571,5.623992659,0,6.102574154,9.690701681,5.366794292,9.937376763,8.944217171,10.76062848,11.50890893,10.24079133,9.986098014,9.568056813,5.602415308,1.500904007,1.500904007,0.792522224,9.280285925,9.087001317,1.973905111,10.17745691,9.023477152,8.587222455,10.70508803,8.23256483,2.329525485,11.97456875,8.204199419,8.262108943,8.675110215,7.277054876,8.966557362,10.4671368,9.056580819,8.406051904,8.926963068,12.06952361,10.13535017,11.55245777,9.941141533,7.898178115,3.491712026,9.949177425,0.449957484,10.27657808,9.992329416,9.180975792,6.6727789,10.62543489,9.830657806,10.43105877,7.532270199,8.997882306,8.622392314,9.033588186,9.181813185,2.77747232,9.709114838,8.858077379,8.452014675,12.27036249,3.290542363,9.73289156,9.263198766,8.950774581,9.584656271,7.746749433,10.37528927,8.600886704,9.904143856,9.135691332,7.441010316,2.991789386,9.043628851,4.830478446,1.500904007,0,0,7.532270199,9.02449145,5.441606311,0,4.588564737,8.025233708,9.664260602,6.641382734,11.49177294,12.35394351,0.449957484,8.642445266,11.80709727,11.1145232,7.816695695,0,9.548218894,7.714272997,7.200133541,6.374886463,2.614592068,10.36811354,8.404413548,9.273473929,10.33251774,5.756881851,7.431865283,4.033282029,10.41064214,11.38978189,11.23582876,LUAD
sample_107,0,4.185929959,4.003943982,7.827018717,10.20203809,0,7.44209753,1.078541524,0,0,0,0.637749339,2.116231661,0,0,0,0,0,0,8.894132624,3.306714287,4.424982535,8.083149531,0,0,0,0.637749339,9.900190575,2.290306435,5.316076937,7.009739058,4.143899481,7.214989308,0,11.75751085,7.821174461,1.078541524,0,10.09097249,0,10.09610896,0,0,0,5.005970305,7.185321468,10.36294104,8.612024375,11.50775005,1.688762244,9.290993374,9.445095568,12.11658764,8.695649379,7.849273728,6.408494489,10.4971932,5.338848674,8.534112197,3.599174946,6.805047342,3.385569088,2.585803827,3.134746655,9.177865484,10.29626237,7.371201629,2.830944862,7.286400662,2.116231661,10.43250014,1.078541524,1.688762244,9.910227474,2.116231661,9.065593852,5.808338711,0,9.996939482,8.097858317,9.589506963,7.996795464,9.788540533,1.078541524,0,2.116231661,11.77707034,3.599174946,11.43400786,10.01315515,9.692938002,3.040401515,4.143899481,6.104858704,4.572501665,6.238332125,8.628332526,0.637749339,9.293577404,9.515823999,10.72986712,11.19082471,10.57863686,9.901029781,9.868794781,4.143899481,1.91827173,4.354593207,2.713563855,9.367080523,10.40496058,7.134847259,10.7161078,9.228215037,8.022750631,10.83283465,8.202305068,4.847851628,11.71924763,8.953579543,9.423065473,8.624272738,8.109522498,7.157498524,10.62352489,9.99754646,6.667111542,6.464060482,11.47881511,10.36963006,11.11871401,10.66564681,7.985261328,8.883981201,13.1275817,0,11.98249097,9.776702793,9.001312481,7.009739058,9.890081838,10.08210911,10.02859678,9.308832739,9.041442868,7.281253134,7.64405094,9.583225713,1.078541524,9.086398992,8.988738645,8.966465076,12.86937214,7.744712767,5.944802236,9.121383283,10.68769936,8.756259414,9.074620497,11.45387249,7.687501662,10.04235706,10.19315571,5.192995002,4.354593207,7.72967512,5.970612112,3.134746655,0,0,7.34677078,8.924162254,3.460336298,0,6.340839958,7.814063291,9.019974284,6.139401959,11.58262186,11.85945714,0,5.704501286,10.57286125,10.85219396,7.885543861,0,9.207770865,7.821174461,7.134847259,5.214754292,0.637749339,9.466794316,9.570686817,9.398318301,10.34085153,7.428192651,8.492406023,3.040401515,10.9731018,10.70845454,9.962611197,COAD
sample_108,0,2.480988873,2.560445952,7.026788996,10.04653744,0,5.643527218,0,0,0,0,0.706729455,2.741790545,0,0.396269112,0,0,0,0,8.92899204,1.367538811,0,10.0339873,0,0,0.706729455,6.426583454,10.31129421,2.808405646,9.875781599,0,1.367538811,7.334907887,0.706729455,13.21428117,7.230529674,0,0.706729455,9.540474864,0.706729455,9.472140459,0,0,0,2.741790545,6.339174806,10.60713609,8.412612185,11.44107155,0,8.024984485,8.691579528,11.02544413,9.411163513,7.800065095,5.931933569,10.30589074,6.513994401,9.276480381,0.396269112,7.221239093,8.299936052,5.782552722,8.589928237,8.408576008,8.974116268,11.00318056,9.562351195,5.559005326,5.749032723,7.053057017,4.626684432,2.43956995,9.673173016,0,2.991535451,3.345623464,0.96214179,9.433201506,8.105049443,10.10774017,7.781949786,9.117284656,0.96214179,0.706729455,1.942795979,9.41984223,0.706729455,11.52361586,9.962206296,9.910554292,5.578220205,6.761005964,7.588939454,0.706729455,6.074070798,8.359459675,1.534211045,10.89383998,10.22933556,10.25829514,10.33478724,10.7864085,10.06069593,9.612724773,6.904929603,1.683651545,0.706729455,0,9.675964088,9.924698212,1.683651545,11.11348173,9.356564212,9.16810295,10.5296648,9.550238867,5.282688141,10.49628457,9.542921583,10.00632608,10.0835724,6.949885059,8.739304695,10.49015894,9.447535806,6.683275373,7.838422379,9.798277377,8.469031239,10.48136555,6.548502901,5.559005326,3.345623464,3.866947531,1.683651545,11.14986141,11.04586202,10.24219757,8.392399001,10.21942266,11.24948682,10.24332872,5.587734019,8.05449579,5.586500555,10.6138447,9.870657545,0.706729455,9.850083673,9.883293949,10.40237258,12.25096749,4.767262823,5.095325282,9.850577547,9.121398825,9.880878337,10.03834289,10.62630223,8.298488782,9.620853959,9.756189348,5.222897276,0.706729455,5.305926758,2.162403414,0,0.706729455,0,6.046742052,7.931015207,4.55089451,0,6.415942844,9.299819317,8.729668323,9.729581659,9.886187355,11.97512071,2.352956218,8.658107919,11.13168336,10.58971668,7.493479219,0,10.05078736,9.442955933,9.191688482,9.334840865,1.367538811,9.389571114,9.372603915,10.02439171,10.95440717,7.775300805,9.339070559,7.014790446,10.86503727,10.54592012,12.2901888,LUAD
sample_109,0,5.409475798,5.161097611,7.298575842,9.739623677,0,8.067278385,0.944558634,0,0,0.54823932,1.51060753,2.809455605,0,0,0,0,0,0,10.18741394,5.976157391,5.003683184,6.752159835,0,0,0.944558634,1.255198566,10.04820076,3.22060856,6.952962511,0,0,6.054414388,1.916056195,12.54450567,8.839943846,2.232230954,0,9.100268106,1.916056195,9.845637449,0.54823932,0,0,5.73450099,8.592879319,10.02342171,9.817824684,10.77919405,0,8.633467539,8.697801615,12.02590432,8.844304045,8.286058681,10.07008068,10.16840887,5.533170852,7.77010884,3.704739195,5.337732497,3.596422358,10.52683175,2.809455605,9.797731227,9.20230017,10.47435492,6.688921662,9.778842639,5.79581629,9.316544022,4.214762062,4.250241562,9.645325187,0.54823932,6.117352196,4.063408025,0,10.74704327,9.195490325,8.782031722,6.477575338,8.998313992,0.944558634,0,0.54823932,11.97577991,3.481699348,12.68119668,9.114778243,11.90380278,4.02295365,4.178387986,7.231989133,1.51060753,6.297739845,9.006118461,4.912946803,10.41549883,9.617573988,10.21180314,11.05694248,10.22635198,10.38689715,10.26209485,3.481699348,3.540200898,1.51060753,1.51060753,8.305163429,9.329042846,3.938464588,10.99162105,8.975971172,7.292800151,9.475832714,8.826783621,1.916056195,12.10737075,10.15033119,11.67163394,8.975971172,6.339520461,7.812260752,10.73269318,10.76623073,8.892819035,8.140016828,10.82108834,9.790970734,12.85014776,4.178387986,6.088237021,8.294579397,11.66405167,1.255198566,10.47903246,9.164444386,8.037129596,6.553460346,9.246894953,10.68873987,10.63186822,8.047249358,8.692974605,9.549584467,10.4710655,10.12724635,7.07759551,10.0494538,8.594608263,7.757830002,11.98288309,4.351734323,8.838488563,12.07294988,8.868767006,9.080692302,10.06902005,10.79316434,7.196046333,9.467379347,9.053334024,7.870426372,1.727528424,7.318099878,4.102758898,0,1.51060753,0,8.785056797,8.019240436,6.254713079,0,7.9153237,8.557911662,9.873634819,5.080009499,11.88399876,11.43510245,0,7.628984969,10.59913179,10.88284171,7.882374047,0,9.03464492,9.23698045,9.12675867,8.324018488,2.232230954,9.47208155,8.502712486,9.467379347,10.39879712,4.02295365,8.487180825,5.746973761,10.89229994,10.88031819,10.63732224,LUAD
sample_110,0,0,3.830610274,5.595736373,10.52086418,0,9.021032703,0,0,0,0.612682759,0.612682759,3.719106758,0,0,0,0,0,0.612682759,5.437227739,0,0,8.895217783,0,1.041383179,0,2.977884355,11.02298499,6.011050542,5.739683414,0,1.371447346,6.848472717,2.233796049,13.07439237,8.762657761,0,0,10.35301446,1.041383179,9.777616971,0,1.041383179,1.041383179,0,8.432308044,10.49412555,11.04410719,12.19793847,1.63988042,9.016616101,10.79581239,11.27633963,8.40329329,7.891832298,8.295667931,10.41079052,7.717950543,10.08012465,3.242693958,6.773917228,2.977884355,0.612682759,4.39956761,8.092535171,10.68704319,10.52346394,1.866116702,7.875669498,3.321163264,9.487701384,6.969691578,4.286770281,8.152781713,0,5.999165701,3.071659714,0.612682759,10.63009417,8.482259407,11.03503962,7.270697122,8.394248311,8.788783575,2.061637969,0,10.25335114,0.612682759,7.220600822,11.11017007,9.938731272,2.061637969,2.526544622,3.466353041,7.592935365,5.101536626,8.530535091,0.612682759,8.767922895,10.37616881,9.468434658,11.28094472,10.31995431,11.04410719,9.435741092,5.401555381,0.612682759,2.877587213,0.612682759,10.56133568,10.93019031,0.612682759,13.04341525,8.220881309,10.04172759,12.06012509,7.669912583,5.874600266,12.16224655,6.135703131,8.694281267,8.288358562,6.767336989,9.299439289,9.357971996,10.52708598,5.975098202,7.891832298,10.21403978,8.694281267,8.795669556,6.220039684,9.549106952,0.612682759,12.39348967,1.041383179,10.57391223,9.673967988,10.30976054,7.375725852,11.94539262,7.699593274,11.74958874,8.737842216,9.687916265,8.456416024,9.649464572,10.28413005,5.506030621,8.43892489,9.3234669,10.16568587,13.41790524,4.66326491,6.920126533,8.366763699,9.674939027,10.53534343,10.26127223,9.843903783,9.995922575,9.078639186,9.576359629,3.466353041,2.653289362,7.651051691,5.38338289,2.877587213,0,0,9.430220447,8.718039621,3.395583831,1.371447346,4.030680377,10.48190032,8.579244273,7.092228584,11.35537863,12.00622087,0,8.821209547,10.17891378,11.89950421,6.70286529,0.612682759,9.462107548,9.192605981,8.195067025,6.318967534,0,8.364445491,10.15028041,9.11763531,10.72991809,5.454738514,9.753942094,7.750110694,10.94846214,11.18092235,11.42754332,PRAD
